Date,Sample_Count,RMS,Mean,Std,Min,Max,Peak_to_Peak,Failed_Count,Passed_Count,Failed_Ratio
2021-11-18 03:17:05.219000+00:00,2048,2.9617556609155757,-0.07158088684082031,2.9616136754152285,-6.41015625,6.375,12.78515625,1262,786,0.6162109375
2021-11-18 03:20:22.909000+00:00,2048,2.852854137003983,-0.06545066833496094,2.852799817333198,-6.17578125,6.3515625,12.52734375,1231,817,0.60107421875
2021-11-18 03:33:23.235000+00:00,2048,2.8525072779675447,-0.0883941650390625,2.8518336929210415,-6.43359375,6.28125,12.71484375,1246,802,0.6083984375
2021-11-18 03:45:11.921000+00:00,2048,2.9511185066249945,-0.064666748046875,2.95113049132536,-6.29296875,6.515625,12.80859375,1300,748,0.634765625
2021-11-18 03:58:06.853000+00:00,2048,2.858915896637372,-0.07460403442382812,2.858640322036105,-6.2109375,6.22265625,12.43359375,1210,838,0.5908203125
2021-11-18 04:09:55.514000+00:00,2048,2.871762692120316,-0.07475662231445312,2.871490642516946,-6.3984375,6.36328125,12.76171875,1234,814,0.6025390625
2021-11-18 04:21:50.299000+00:00,2048,2.829414388566988,-0.07462120056152344,2.8291209987319346,-6.3046875,6.31640625,12.62109375,1201,847,0.58642578125
2021-11-18 04:34:44.979000+00:00,2048,2.89174646196811,-0.08656120300292969,2.891156550069973,-6.41015625,6.57421875,12.984375,1231,817,0.60107421875
2021-11-18 04:46:49.127000+00:00,2048,2.882929950740615,-0.08866691589355469,2.882269880746528,-6.31640625,6.43359375,12.75,1214,834,0.5927734375
2021-11-18 04:58:48.396000+00:00,2048,2.829322873440734,-0.10477256774902344,2.8280728248507048,-6.375,6.234375,12.609375,1216,832,0.59375
2021-11-18 05:11:40.250000+00:00,2048,2.852377504646893,-0.06535911560058594,2.8523250433960503,-6.33984375,6.31640625,12.65625,1227,821,0.59912109375
2021-11-18 05:22:33.409000+00:00,1024,3.1537552194291334,-0.023731231689453125,3.1552069370278195,-6.38671875,6.6796875,13.06640625,664,360,0.6484375
2021-11-18 05:34:17.668000+00:00,1024,3.066886018772516,-0.087554931640625,3.0671339737699124,-6.4921875,6.48046875,12.97265625,649,375,0.6337890625
2021-11-18 05:45:18.078000+00:00,1024,3.0056348720538333,-0.10567474365234375,3.005244357898093,-6.421875,6.41015625,12.83203125,612,412,0.59765625
2021-11-18 05:57:15.932000+00:00,1024,3.1005161187428563,-0.12168502807617188,3.0996411969511484,-6.4453125,6.33984375,12.78515625,655,369,0.6396484375
2021-11-18 06:08:09.229000+00:00,1024,2.8964266935278253,-0.09454345703125,2.8962978196902256,-6.29296875,6.3046875,12.59765625,607,417,0.5927734375
2021-11-18 06:20:12.917000+00:00,1024,3.0445006680537188,-0.0666656494140625,3.045257994868552,-6.28125,6.31640625,12.59765625,623,401,0.6083984375
2021-11-18 06:31:16.595000+00:00,1024,2.974519456492459,-0.11498641967773438,2.9737484826979044,-6.3984375,6.50390625,12.90234375,635,389,0.6201171875
2021-11-18 06:41:53.729000+00:00,1024,3.0370149800145,-0.13323974609375,3.035573404666578,-6.375,6.36328125,12.73828125,626,398,0.611328125
2021-11-18 06:52:57.394000+00:00,1024,3.091620157653307,-0.09804916381835938,3.0915749035564803,-6.375,6.36328125,12.73828125,635,389,0.6201171875
2021-11-18 07:03:50.335000+00:00,1024,3.0598557305920817,-0.11498260498046875,3.059188680836348,-6.33984375,6.5625,12.90234375,623,401,0.6083984375
2021-11-18 07:14:34.609000+00:00,1024,2.912561395616077,-0.13050460815429688,2.9110578958744733,-6.5859375,6.3046875,12.890625,609,415,0.5947265625
2021-11-18 07:25:28.693000+00:00,1024,2.9503489166750136,-0.11826324462890625,2.9494181999869085,-6.33984375,6.3984375,12.73828125,604,420,0.58984375
2021-11-18 07:36:12.545000+00:00,1024,2.985724493560596,-0.13210296630859375,2.984258136414561,-6.52734375,6.5859375,13.11328125,615,409,0.6005859375
2021-11-18 07:48:22.004000+00:00,1024,3.0403440685791767,-0.09003829956054688,3.0404955356717225,-6.31640625,6.4453125,12.76171875,605,419,0.5908203125
2021-11-18 07:59:14.858000+00:00,1024,3.0625376893663225,-0.0726318359375,3.063172346665885,-6.38671875,6.328125,12.71484375,641,383,0.6259765625
2021-11-18 08:11:13.321000+00:00,1024,3.186855173803028,-0.042476654052734375,3.1881291657578057,-6.5625,6.52734375,13.08984375,680,344,0.6640625
2021-11-18 08:22:19.430000+00:00,1024,3.036963328686189,-0.12171173095703125,3.036006228071296,-6.43359375,6.33984375,12.7734375,631,393,0.6162109375
2021-11-18 08:33:20.176000+00:00,1024,2.988072065125084,-0.11075210571289062,2.987477946643526,-6.43359375,6.3515625,12.78515625,608,416,0.59375
2021-11-18 08:44:11.483000+00:00,1024,3.083031471507244,-0.0629119873046875,3.083895693519733,-6.3046875,6.515625,12.8203125,652,372,0.63671875
2021-11-18 08:54:57.801000+00:00,1024,3.093462822330032,-0.08285903930664062,3.093863969761942,-6.45703125,6.48046875,12.9375,643,381,0.6279296875
2021-11-18 09:06:04.832000+00:00,1024,3.1053772103115547,-0.10382843017578125,3.10515753131007,-6.3984375,6.3515625,12.75,661,363,0.6455078125
2021-11-18 09:18:01.585000+00:00,1024,3.1236166133161225,-0.07508087158203125,3.1242400219729096,-6.36328125,6.328125,12.69140625,659,365,0.6435546875
2021-11-18 09:28:53.852000+00:00,1024,2.9014735399782063,-0.1125640869140625,2.900705934613213,-6.36328125,6.1171875,12.48046875,620,404,0.60546875
2021-11-18 09:39:55.076000+00:00,1024,3.0615116563293494,-0.15262222290039062,3.059199149096583,-6.3046875,6.46875,12.7734375,646,378,0.630859375
2021-11-18 09:51:51.963000+00:00,1024,2.963665148716226,-0.08400344848632812,2.9639219749002086,-6.29296875,6.38671875,12.6796875,615,409,0.6005859375
2021-11-18 10:02:45.778000+00:00,1024,3.005749477982605,-0.09606170654296875,3.0056820291070054,-6.33984375,6.33984375,12.6796875,629,395,0.6142578125
2021-11-18 10:13:47.898000+00:00,1024,3.1099459684606194,-0.11606597900390625,3.109297953158207,-6.421875,6.33984375,12.76171875,647,377,0.6318359375
2021-11-18 10:25:55.637000+00:00,1024,3.1270222867695137,-0.11256790161132812,3.126522491116303,-6.328125,6.41015625,12.73828125,667,357,0.6513671875
2021-11-18 10:36:47.705000+00:00,1024,2.9935411075750187,-0.12728118896484375,2.9922954129032027,-6.46875,6.4453125,12.9140625,609,415,0.5947265625
